,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
8562,AaronBrown,DET,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2009.0,1
8669,AaronBrown,DET,1.0,4.0,10.0,0.0,2.0,1.0,3.0,0.0,1.3,1.3,2009.0,2
8752,AaronBrown,DET,1.0,5.0,6.0,0.0,1.0,1.0,9.0,0.0,1.5,1.5,2009.0,3
8851,AaronBrown,DET,1.0,1.0,3.0,0.0,1.0,1.0,14.0,0.0,1.7,1.7,2009.0,4
8974,AaronBrown,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
9052,AaronBrown,DET,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2009.0,6
9236,AaronBrown,DET,1.0,2.0,15.0,0.0,4.0,2.0,13.0,0.0,2.8,2.8,2009.0,8
9335,AaronBrown,DET,1.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2009.0,9
9521,AaronBrown,DET,1.0,0.0,0.0,0.0,1.0,1.0,26.0,1.0,8.6,8.6,2009.0,11
9678,AaronBrown,DET,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2009.0,12
9779,AaronBrown,DET,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
9863,AaronBrown,DET,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2009.0,14
9961,AaronBrown,DET,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,2009.0,15
10081,AaronBrown,DET,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2009.0,16
10134,AaronBrown,DET,1.0,3.0,21.0,0.0,3.0,3.0,19.0,0.0,4.0,4.0,2009.0,17
10284,AaronBrown,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
10346,AaronBrown,DET,1.0,3.0,13.0,0.0,3.0,2.0,10.0,0.0,2.3,2.3,2010.0,2
10483,AaronBrown,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
11240,AaronBrown,DET,1.0,1.0,9.0,0.0,2.0,2.0,6.0,0.0,1.5,1.5,2010.0,11
11318,AaronBrown,DET,1.0,13.0,36.0,0.0,8.0,4.0,29.0,0.0,6.5,6.5,2010.0,12
11476,AaronBrown,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
13244,AaronBrown,DET,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.9,0.9,2011.0,14
133,AaronStecker,NO,1.0,15.0,41.0,0.0,7.0,6.0,19.0,0.0,6.0,6.0,2004.0,2
206,AaronStecker,NO,1.0,18.0,106.0,1.0,7.0,4.0,20.0,0.0,18.6,18.6,2004.0,3
327,AaronStecker,NO,1.0,8.0,23.0,0.0,9.0,6.0,71.0,0.0,9.4,9.4,2004.0,4
439,AaronStecker,NO,1.0,4.0,27.0,0.0,4.0,4.0,15.0,0.0,4.2,4.2,2004.0,5
557,AaronStecker,NO,1.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,1.2,1.2,2004.0,6
975,AaronStecker,NO,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.2,0.2,2004.0,10
1083,AaronStecker,NO,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3,0.3,2004.0,11
1179,AaronStecker,NO,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2004.0,12
1367,AaronStecker,NO,1.0,1.0,3.0,0.0,2.0,2.0,10.0,0.0,1.3,1.3,2004.0,14
1450,AaronStecker,NO,1.0,1.0,9.0,0.0,3.0,3.0,26.0,0.0,3.5,3.5,2004.0,15
1560,AaronStecker,NO,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2004.0,16
1635,AaronStecker,NO,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,6.7,6.7,2004.0,17
1778,AaronStecker,NO,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2005.0,1
2226,AaronStecker,NO,1.0,16.0,86.0,0.0,3.0,2.0,0.0,0.0,8.6,8.6,2005.0,6
2331,AaronStecker,NO,1.0,12.0,33.0,0.0,7.0,3.0,32.0,0.0,6.5,6.5,2005.0,7
2440,AaronStecker,NO,1.0,4.0,23.0,0.0,4.0,3.0,16.0,0.0,3.9,3.9,2005.0,8
2539,AaronStecker,NO,1.0,13.0,29.0,0.0,3.0,2.0,17.0,0.0,4.6,4.6,2005.0,9
2723,AaronStecker,NO,1.0,7.0,25.0,0.0,9.0,6.0,72.0,0.0,9.7,9.7,2005.0,11
2833,AaronStecker,NO,1.0,11.0,54.0,0.0,1.0,1.0,6.0,0.0,6.0,6.0,2005.0,12
2933,AaronStecker,NO,1.0,5.0,5.0,0.0,4.0,4.0,55.0,0.0,6.0,6.0,2005.0,13
3038,AaronStecker,NO,1.0,7.0,35.0,0.0,2.0,2.0,12.0,0.0,4.7,4.7,2005.0,14
3121,AaronStecker,NO,1.0,9.0,59.0,0.0,7.0,6.0,42.0,0.0,10.1,10.1,2005.0,15
3262,AaronStecker,NO,1.0,7.0,5.0,0.0,3.0,2.0,13.0,0.0,1.8,1.8,2005.0,16
3365,AaronStecker,NO,1.0,2.0,10.0,0.0,4.0,4.0,16.0,0.0,2.6,2.6,2005.0,17
3559,AaronStecker,NO,1.0,0.0,0.0,0.0,3.0,3.0,21.0,0.0,2.1,2.1,2006.0,2
3755,AaronStecker,NO,1.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,1.5,1.5,2006.0,4
3936,AaronStecker,NO,1.0,3.0,9.0,0.0,4.0,2.0,14.0,0.0,2.3,2.3,2006.0,6
4166,AaronStecker,NO,1.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,0.7,0.7,2006.0,8
4331,AaronStecker,NO,1.0,0.0,0.0,0.0,3.0,3.0,78.0,0.0,7.8,7.8,2006.0,10
4434,AaronStecker,NO,1.0,0.0,0.0,0.0,7.0,5.0,53.0,0.0,5.3,5.3,2006.0,11
4970,AaronStecker,NO,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.4,0.4,2006.0,16
5144,AaronStecker,NO,1.0,2.0,21.0,0.0,2.0,2.0,20.0,0.0,4.1,4.1,2007.0,1
5359,AaronStecker,NO,1.0,3.0,6.0,0.0,3.0,2.0,14.0,0.0,2.0,2.0,2007.0,3
5560,AaronStecker,NO,1.0,4.0,12.0,0.0,4.0,3.0,-3.0,0.0,0.9,0.9,2007.0,5
5641,AaronStecker,NO,1.0,8.0,17.0,0.0,2.0,2.0,10.0,0.0,2.7,2.7,2007.0,6
5758,AaronStecker,NO,1.0,1.0,1.0,0.0,2.0,2.0,11.0,0.0,1.2,1.2,2007.0,7
5832,AaronStecker,NO,1.0,12.0,35.0,0.0,2.0,2.0,4.0,0.0,3.9,3.9,2007.0,8
5935,AaronStecker,NO,1.0,6.0,24.0,0.0,3.0,2.0,11.0,0.0,3.5,3.5,2007.0,9
6016,AaronStecker,NO,1.0,3.0,26.0,1.0,1.0,1.0,8.0,0.0,9.4,9.4,2007.0,10
6162,AaronStecker,NO,1.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,0.9,0.9,2007.0,11
6238,AaronStecker,NO,1.0,13.0,42.0,0.0,2.0,2.0,8.0,0.0,5.0,5.0,2007.0,12
6338,AaronStecker,NO,1.0,7.0,16.0,0.0,5.0,4.0,35.0,0.0,5.1,5.1,2007.0,13
6419,AaronStecker,NO,1.0,20.0,100.0,0.0,3.0,3.0,7.0,0.0,10.7,10.7,2007.0,14
6496,AaronStecker,NO,1.0,22.0,95.0,2.0,6.0,6.0,46.0,0.0,26.1,26.1,2007.0,15
6601,AaronStecker,NO,1.0,13.0,49.0,2.0,4.0,4.0,35.0,0.0,20.4,20.4,2007.0,16
7322,AaronStecker,NO,1.0,1.0,3.0,0.0,1.0,1.0,8.0,1.0,7.1,7.1,2008.0,6
7449,AaronStecker,NO,1.0,2.0,10.0,0.0,1.0,1.0,5.0,0.0,1.5,1.5,2008.0,7
7537,AaronStecker,NO,1.0,2.0,9.0,0.0,5.0,5.0,27.0,0.0,3.6,3.6,2008.0,8
7746,AaronStecker,NO,1.0,3.0,21.0,0.0,1.0,0.0,0.0,0.0,2.1,2.1,2008.0,10
7865,AaronStecker,NO,1.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.2,1.2,2008.0,11
9245,AaronStecker,ATL,1.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,1.2,1.2,2009.0,8
9334,AaronStecker,ATL,1.0,2.0,6.0,0.0,3.0,3.0,22.0,0.0,2.8,2.8,2009.0,9
10071,AaronStecker,ATL,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2009.0,16
1248,AdimchinobeEchemandu,CLE,1.0,3.0,12.0,0.0,3.0,3.0,25.0,0.0,3.7,3.7,2004.0,13
1366,AdimchinobeEchemandu,CLE,1.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,1.3,1.3,2004.0,14
1496,AdimchinobeEchemandu,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
3297,AdimchinobeEchemandu,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,16
3399,AdimchinobeEchemandu,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
4695,AdimchinobeEchemandu,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
4986,AdimchinobeEchemandu,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
5096,AdimchinobeEchemandu,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,17
5392,AdimchinobeEchemandu,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,3
5482,AdimchinobeEchemandu,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
5820,AdimchinobeEchemandu,HOU,1.0,10.0,62.0,0.0,2.0,2.0,11.0,0.0,7.3,7.3,2007.0,8
5962,AdimchinobeEchemandu,HOU,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2007.0,9
6175,AdimchinobeEchemandu,HOU,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2007.0,11
6285,AdimchinobeEchemandu,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
6364,AdimchinobeEchemandu,HOU,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2007.0,13
6470,AdimchinobeEchemandu,HOU,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2007.0,14
6591,AdimchinobeEchemandu,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
299,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
399,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
799,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
1035,AdrianPeterson2,CHI,1.0,4.0,15.0,0.0,1.0,1.0,30.0,0.0,4.5,4.5,2004.0,11
1582,AdrianPeterson2,CHI,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.4,0.4,2004.0,16
1959,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.7,0.7,2005.0,3
2154,AdrianPeterson2,CHI,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2005.0,5
2264,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.7,0.7,2005.0,6
2460,AdrianPeterson2,CHI,1.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,0.9,0.9,2005.0,8
2516,AdrianPeterson2,CHI,1.0,6.0,58.0,1.0,1.0,1.0,3.0,0.0,12.1,12.1,2005.0,9
2607,AdrianPeterson2,CHI,1.0,24.0,120.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,2005.0,10
2745,AdrianPeterson2,CHI,1.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,2005.0,11
2847,AdrianPeterson2,CHI,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2005.0,12
2940,AdrianPeterson2,CHI,1.0,11.0,48.0,0.0,1.0,0.0,0.0,0.0,4.8,4.8,2005.0,13
3082,AdrianPeterson2,CHI,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,2005.0,14
3182,AdrianPeterson2,CHI,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2005.0,15
3248,AdrianPeterson2,CHI,1.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2005.0,16
3334,AdrianPeterson2,CHI,1.0,8.0,35.0,0.0,3.0,3.0,30.0,0.0,6.5,6.5,2005.0,17
3586,AdrianPeterson2,CHI,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2006.0,2
3897,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3993,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4154,AdrianPeterson2,CHI,1.0,1.0,10.0,0.0,1.0,1.0,8.0,0.0,1.8,1.8,2006.0,8
4485,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.4,0.4,2006.0,11
4725,AdrianPeterson2,CHI,1.0,3.0,12.0,1.0,1.0,1.0,32.0,0.0,10.4,10.4,2006.0,14
4864,AdrianPeterson2,CHI,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2006.0,15
4931,AdrianPeterson2,CHI,1.0,3.0,5.0,1.0,2.0,2.0,7.0,0.0,7.2,7.2,2006.0,16
5047,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,3.7,3.7,2006.0,17
5097,AdrianPeterson,MIN,1.0,19.0,103.0,0.0,1.0,1.0,60.0,1.0,22.3,22.3,2007.0,1
5146,AdrianPeterson2,CHI,1.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2007.0,1
5215,AdrianPeterson,MIN,1.0,20.0,66.0,0.0,5.0,4.0,52.0,0.0,11.8,11.8,2007.0,2
5250,AdrianPeterson2,CHI,1.0,2.0,9.0,0.0,5.0,3.0,23.0,0.0,3.2,3.2,2007.0,2
5303,AdrianPeterson,MIN,1.0,25.0,102.0,1.0,3.0,3.0,48.0,0.0,21.0,21.0,2007.0,3
5354,AdrianPeterson2,CHI,1.0,6.0,17.0,0.0,3.0,2.0,7.0,0.0,2.4,2.4,2007.0,3
5412,AdrianPeterson,MIN,1.0,12.0,112.0,0.0,3.0,1.0,6.0,0.0,11.8,11.8,2007.0,4
5437,AdrianPeterson2,CHI,1.0,2.0,8.0,0.0,3.0,3.0,29.0,0.0,3.7,3.7,2007.0,4
5529,AdrianPeterson2,CHI,1.0,3.0,12.0,0.0,2.0,2.0,32.0,0.0,4.4,4.4,2007.0,5
5598,AdrianPeterson,MIN,1.0,20.0,224.0,3.0,2.0,1.0,9.0,0.0,41.3,41.3,2007.0,6
5634,AdrianPeterson2,CHI,1.0,2.0,11.0,0.0,7.0,5.0,28.0,0.0,3.9,3.9,2007.0,6
5708,AdrianPeterson,MIN,1.0,12.0,63.0,1.0,2.0,1.0,12.0,0.0,13.5,13.5,2007.0,7
5730,AdrianPeterson2,CHI,1.0,4.0,21.0,0.0,4.0,3.0,33.0,0.0,5.4,5.4,2007.0,7
5822,AdrianPeterson,MIN,1.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2007.0,8
5828,AdrianPeterson2,CHI,1.0,2.0,11.0,0.0,7.0,6.0,41.0,0.0,5.2,5.2,2007.0,8
5896,AdrianPeterson,MIN,1.0,30.0,296.0,3.0,2.0,1.0,19.0,0.0,49.5,49.5,2007.0,9
6026,AdrianPeterson,MIN,1.0,11.0,45.0,0.0,4.0,3.0,14.0,0.0,5.9,5.9,2007.0,10
6037,AdrianPeterson2,CHI,1.0,2.0,6.0,0.0,4.0,3.0,14.0,0.0,2.0,2.0,2007.0,10
6122,AdrianPeterson2,CHI,1.0,5.0,11.0,1.0,1.0,1.0,5.0,0.0,7.6,7.6,2007.0,11
6210,AdrianPeterson2,CHI,1.0,17.0,45.0,1.0,6.0,5.0,41.0,0.0,14.6,14.6,2007.0,12
6297,AdrianPeterson,MIN,1.0,15.0,116.0,2.0,2.0,1.0,10.0,0.0,24.6,24.6,2007.0,13
6311,AdrianPeterson2,CHI,1.0,22.0,67.0,0.0,8.0,7.0,82.0,0.0,14.9,14.9,2007.0,13
6438,AdrianPeterson2,CHI,1.0,17.0,35.0,0.0,2.0,1.0,9.0,0.0,4.4,4.4,2007.0,14
6480,AdrianPeterson,MIN,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2007.0,14
6500,AdrianPeterson,MIN,1.0,20.0,78.0,2.0,1.0,1.0,17.0,0.0,21.5,21.5,2007.0,15
6524,AdrianPeterson2,CHI,1.0,9.0,26.0,0.0,9.0,8.0,51.0,0.0,7.7,7.7,2007.0,15
6607,AdrianPeterson2,CHI,1.0,30.0,102.0,1.0,2.0,1.0,16.0,0.0,17.8,17.8,2007.0,16
6639,AdrianPeterson,MIN,1.0,9.0,27.0,0.0,3.0,2.0,21.0,0.0,4.8,4.8,2007.0,16
6717,AdrianPeterson2,CHI,1.0,21.0,91.0,0.0,2.0,1.0,9.0,0.0,10.0,10.0,2007.0,17
6740,AdrianPeterson,MIN,1.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,2007.0,17
6804,AdrianPeterson,MIN,1.0,19.0,103.0,1.0,2.0,1.0,11.0,0.0,17.4,17.4,2008.0,1
6905,AdrianPeterson,MIN,1.0,29.0,160.0,0.0,4.0,4.0,20.0,0.0,18.0,18.0,2008.0,2
7029,AdrianPeterson,MIN,1.0,17.0,77.0,0.0,1.0,0.0,0.0,0.0,7.7,7.7,2008.0,3
7099,AdrianPeterson,MIN,1.0,18.0,80.0,2.0,6.0,4.0,21.0,0.0,22.1,22.1,2008.0,4
7185,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
7234,AdrianPeterson,MIN,1.0,21.0,32.0,0.0,4.0,1.0,9.0,0.0,4.1,4.1,2008.0,5
7287,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
7315,AdrianPeterson,MIN,1.0,25.0,111.0,0.0,2.0,1.0,-5.0,0.0,10.6,10.6,2008.0,6
7398,AdrianPeterson,MIN,1.0,22.0,121.0,2.0,3.0,1.0,9.0,0.0,25.0,25.0,2008.0,7
7492,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
7596,AdrianPeterson,MIN,1.0,25.0,139.0,1.0,0.0,0.0,0.0,0.0,19.9,19.9,2008.0,9
7696,AdrianPeterson,MIN,1.0,30.0,192.0,1.0,4.0,3.0,33.0,0.0,28.5,28.5,2008.0,10
7793,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
7830,AdrianPeterson,MIN,1.0,19.0,85.0,0.0,3.0,1.0,-3.0,0.0,8.2,8.2,2008.0,11
7859,AdrianPeterson2,CHI,1.0,1.0,7.0,0.0,2.0,2.0,10.0,0.0,1.7,1.7,2008.0,11
7911,AdrianPeterson,MIN,1.0,17.0,80.0,1.0,1.0,0.0,0.0,0.0,14.0,14.0,2008.0,12
7951,AdrianPeterson2,CHI,1.0,5.0,35.0,0.0,1.0,1.0,-1.0,0.0,3.4,3.4,2008.0,12
8001,AdrianPeterson,MIN,1.0,28.0,131.0,1.0,3.0,2.0,-1.0,0.0,19.0,19.0,2008.0,13
8071,AdrianPeterson2,CHI,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2008.0,13
8114,AdrianPeterson,MIN,1.0,23.0,102.0,0.0,2.0,1.0,15.0,0.0,11.7,11.7,2008.0,14
8154,AdrianPeterson2,CHI,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2008.0,14
8205,AdrianPeterson,MIN,1.0,28.0,165.0,0.0,1.0,0.0,0.0,0.0,16.5,16.5,2008.0,15
8251,AdrianPeterson2,CHI,1.0,5.0,15.0,0.0,3.0,1.0,8.0,0.0,2.3,2.3,2008.0,15
8329,AdrianPeterson,MIN,1.0,22.0,76.0,0.0,3.0,2.0,16.0,0.0,9.2,9.2,2008.0,16
8375,AdrianPeterson2,CHI,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2008.0,16
8409,AdrianPeterson,MIN,1.0,21.0,103.0,1.0,0.0,0.0,0.0,0.0,16.3,16.3,2008.0,17
8441,AdrianPeterson2,CHI,1.0,3.0,17.0,0.0,2.0,2.0,28.0,0.0,4.5,4.5,2008.0,17
8495,AdrianPeterson,MIN,1.0,25.0,180.0,3.0,1.0,1.0,18.0,0.0,37.8,37.8,2009.0,1
8602,AdrianPeterson,MIN,1.0,15.0,92.0,1.0,4.0,4.0,24.0,0.0,17.6,17.6,2009.0,2
8655,AdrianPeterson2,CHI,1.0,3.0,16.0,0.0,2.0,2.0,11.0,0.0,2.7,2.7,2009.0,2
8722,AdrianPeterson,MIN,1.0,19.0,85.0,0.0,2.0,2.0,14.0,0.0,9.9,9.9,2009.0,3
8756,AdrianPeterson2,CHI,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2009.0,3
8808,AdrianPeterson,MIN,1.0,25.0,55.0,1.0,1.0,1.0,0.0,0.0,11.5,11.5,2009.0,4
8894,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4
8900,AdrianPeterson,MIN,1.0,15.0,69.0,2.0,2.0,2.0,6.0,0.0,19.5,19.5,2009.0,5
9002,AdrianPeterson,MIN,1.0,22.0,143.0,0.0,6.0,4.0,23.0,0.0,16.6,16.6,2009.0,6
9101,AdrianPeterson,MIN,1.0,18.0,69.0,1.0,4.0,4.0,60.0,0.0,18.9,18.9,2009.0,7
9199,AdrianPeterson,MIN,1.0,25.0,97.0,1.0,2.0,1.0,44.0,0.0,20.1,20.1,2009.0,8
9283,AdrianPeterson2,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,8
9338,AdrianPeterson2,CHI,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2009.0,9
9392,AdrianPeterson,MIN,1.0,18.0,133.0,2.0,3.0,2.0,10.0,0.0,26.3,26.3,2009.0,10
9519,AdrianPeterson,MIN,1.0,24.0,82.0,0.0,5.0,4.0,16.0,0.0,9.8,9.8,2009.0,11
9600,AdrianPeterson,MIN,1.0,25.0,85.0,1.0,4.0,2.0,18.0,0.0,16.3,16.3,2009.0,12
9722,AdrianPeterson,MIN,1.0,13.0,19.0,0.0,7.0,6.0,46.0,0.0,6.5,6.5,2009.0,13
9794,AdrianPeterson,MIN,1.0,26.0,97.0,2.0,5.0,3.0,40.0,0.0,25.7,25.7,2009.0,14
9901,AdrianPeterson,MIN,1.0,12.0,35.0,1.0,4.0,3.0,73.0,0.0,16.8,16.8,2009.0,15
9992,AdrianPeterson,MIN,1.0,24.0,94.0,2.0,6.0,3.0,43.0,0.0,25.7,25.7,2009.0,16
10107,AdrianPeterson,MIN,1.0,9.0,54.0,1.0,1.0,1.0,1.0,0.0,11.5,11.5,2009.0,17
10207,AdrianPeterson,MIN,1.0,19.0,87.0,0.0,3.0,3.0,14.0,0.0,10.1,10.1,2010.0,1
10295,AdrianPeterson,MIN,1.0,28.0,145.0,1.0,8.0,5.0,41.0,0.0,24.6,24.6,2010.0,2
10391,AdrianPeterson,MIN,1.0,23.0,160.0,2.0,7.0,5.0,30.0,0.0,31.0,31.0,2010.0,3
10607,AdrianPeterson,MIN,1.0,18.0,88.0,0.0,3.0,1.0,20.0,0.0,10.8,10.8,2010.0,5
10704,AdrianPeterson,MIN,1.0,24.0,73.0,1.0,1.0,1.0,-2.0,0.0,13.1,13.1,2010.0,6
10793,AdrianPeterson,MIN,1.0,28.0,131.0,1.0,2.0,2.0,41.0,0.0,23.2,23.2,2010.0,7
10895,AdrianPeterson,MIN,1.0,25.0,92.0,1.0,6.0,5.0,50.0,0.0,20.2,20.2,2010.0,8
10990,AdrianPeterson,MIN,1.0,15.0,81.0,1.0,4.0,4.0,63.0,1.0,26.4,26.4,2010.0,9
11115,AdrianPeterson,MIN,1.0,17.0,51.0,0.0,7.0,4.0,24.0,0.0,7.5,7.5,2010.0,10
11209,AdrianPeterson,MIN,1.0,14.0,72.0,0.0,4.0,1.0,16.0,0.0,8.8,8.8,2010.0,11
11301,AdrianPeterson,MIN,1.0,6.0,36.0,1.0,1.0,1.0,34.0,0.0,13.0,13.0,2010.0,12
11384,AdrianPeterson,MIN,1.0,16.0,107.0,3.0,1.0,1.0,1.0,0.0,28.8,28.8,2010.0,13
11540,AdrianPeterson,MIN,1.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2010.0,14
11689,AdrianPeterson,MIN,1.0,22.0,118.0,1.0,1.0,1.0,11.0,0.0,18.9,18.9,2010.0,16
11831,AdrianPeterson,MIN,1.0,14.0,31.0,0.0,2.0,2.0,-2.0,0.0,2.9,2.9,2010.0,17
11905,AdrianPeterson,MIN,1.0,16.0,98.0,0.0,3.0,2.0,6.0,0.0,10.4,10.4,2011.0,1
11985,AdrianPeterson,MIN,1.0,25.0,120.0,2.0,2.0,2.0,21.0,0.0,26.1,26.1,2011.0,2
12093,AdrianPeterson,MIN,1.0,17.0,78.0,1.0,5.0,4.0,19.0,0.0,15.7,15.7,2011.0,3
12213,AdrianPeterson,MIN,1.0,23.0,80.0,0.0,1.0,1.0,3.0,0.0,8.3,8.3,2011.0,4
12284,AdrianPeterson,MIN,1.0,29.0,122.0,3.0,0.0,0.0,0.0,0.0,30.2,30.2,2011.0,5
12398,AdrianPeterson,MIN,1.0,12.0,39.0,1.0,1.0,1.0,0.0,0.0,9.9,9.9,2011.0,6
12479,AdrianPeterson,MIN,1.0,24.0,175.0,1.0,1.0,1.0,0.0,0.0,23.5,23.5,2011.0,7
12578,AdrianPeterson,MIN,1.0,21.0,86.0,1.0,5.0,5.0,76.0,1.0,28.2,28.2,2011.0,8
12778,AdrianPeterson,MIN,1.0,14.0,51.0,1.0,1.0,0.0,0.0,0.0,11.1,11.1,2011.0,10
12885,AdrianPeterson,MIN,1.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0,8.6,8.6,2011.0,11
